단지코드,시도,발생년월(YYYYMM),장충금 월부과액,장충금 월사용액,장충금 총적립금액,장충금 적립률,잡수입 월수입금액,입주자기여수익,공동기여수익
A11007001,서울특별시,202101,4798950,404250,422443936,0,4595256,0,0
A11007001,서울특별시,202102,4798950,404250,429237216,0,1491258,0,0
A11007001,서울특별시,202103,4798950,404250,433631904,0,2010387,0,0
A11007001,서울특별시,202104,4798950,404250,445164384,0,10628220,0,0
A11007001,서울특별시,202105,4798950,404250,449559072,0,2152245,0,0
A11007001,서울특별시,202106,4798950,404250,454041568,0,2399109,0,0
A11007001,서울특별시,202107,4798950,404250,458436288,0,1826250,0,0
A11007001,서울특별시,202108,4798950,404250,462830976,0,1644460,0,0
A11007001,서울특별시,202109,4798950,404250,467225664,0,2072653,0,0
A11007001,서울특별시,202110,4798950,437250,471587360,0,2039006,0,0
A11007001,서울특별시,202111,4798950,437250,475949088,0,3007375,0,0
A11007001,서울특별시,202112,4798950,437250,480410048,0,2460059,0,0
A11005401,서울특별시,202101,22412450,143000,324373216,0,12371143,0,0
A11005401,서울특별시,202102,22412450,0,387448480,0,9962750,0,0
A11005401,서울특별시,202103,22412450,0,412422560,0,16290398,0,0
A11005401,서울특별시,202104,22412450,16595000,418286240,0,12957134,0,0
A11005401,서울특별시,202105,22412450,0,440741408,0,9661996,0,0
A11005401,서울특별시,202106,22412450,0,463206304,0,23496770,0,0
A11005401,서울특별시,202107,22412450,11269500,474389536,0,15022897,0,0
A11005401,서울특별시,202108,22412450,19305000,477542400,0,7785011,0,0
A11005401,서울특별시,202109,22412450,0,499995008,0,7810442,0,0
A11005401,서울특별시,202110,22412450,275000,522241024,0,10021609,0,0
A11005401,서울특별시,202111,22412450,3135000,541571648,0,9650336,0,0
A11005401,서울특별시,202112,22412450,25740000,538297088,0,10589326,1279128,9310198
A11034001,서울특별시,202101,1829840,0,687496640,2.35,11461828,0,0
A11034001,서울특별시,202102,1829840,0,689326464,2.35,12200390,0,0
A11034001,서울특별시,202103,1829840,0,691164032,2.35,14387291,0,0
A11034001,서울특별시,202104,1829840,0,696235968,2.35,17734320,0,0
A11034001,서울특별시,202105,1829840,0,698946048,2.35,13928006,0,0
A11034001,서울특별시,202106,1829840,0,700781504,2.35,13118240,0,0
A11034001,서울특별시,202107,1829840,0,702611328,2.35,13954560,0,0
A11034001,서울특별시,202108,1829840,0,705363136,2.35,14546061,0,0
A11034001,서울특별시,202109,1829840,0,707198656,2.35,13149584,0,0
A11034001,서울특별시,202110,1829840,0,687496640,2.35,14933020,0,0
A11034001,서울특별시,202111,1829840,0,710858304,2.35,17781140,0,0
A11034001,서울특별시,202112,1829840,0,713436864,2.35,16120186,0,0
A11041001,서울특별시,202101,4952020,0,345012192,5,2,0,0
A11041001,서울특별시,202102,4952020,0,352964224,5,0,0,0
A11041001,서울특별시,202103,4952020,0,352966240,5,0,0,0
A11041001,서울특별시,202104,4952020,0,357918240,30,2953882,0,0
A11041001,서울특별시,202105,4952020,0,362870272,0,3063636,0,0
A11041001,서울특별시,202106,4952020,0,367822304,0,4472604,0,0
A11041001,서울특별시,202107,4952020,0,372774304,0,3143349,0,0
A11041001,서울특별시,202108,4952020,0,377726336,0,3219186,0,0
A11041001,서울특별시,202109,4952020,5525500,377152864,0,5119706,0,0
A11041001,서울특별시,202110,4952020,0,382104864,0,5918601,0,0
A11041001,서울특별시,202111,4952020,1874450,385182432,0,5916203,0,0
A11041001,서울특별시,202112,4952020,0,390166848,0,3055357,0,0
A10027162,서울특별시,202101,1787000,0,66752628,100,1558970,0,0
A10027162,서울특별시,202102,1787000,0,66752628,100,1551514,0,0
A10027162,서울특별시,202103,1787000,1650000,68685816,100,1914257,0,0
A10027162,서울특별시,202104,1787000,0,70472816,100,1790312,0,0
A10027162,서울특별시,202105,1787000,0,72259816,100,1943402,0,0
A10027162,서울특별시,202106,1787000,0,74055712,100,1939293,0,0
A10027162,서울특별시,202107,1787000,0,75842712,100,1713294,0,0
A10027162,서울특별시,202108,1787000,0,77629712,100,1817280,0,0
A10027162,서울특별시,202109,1787000,297000,79128552,100,1779034,0,0
A10027162,서울특별시,202110,1787000,0,80915552,100,1655589,0,0
A10027162,서울특별시,202111,1787000,0,82702552,100,1530859,0,0
A10027162,서울특별시,202112,1787000,1045000,83453344,100,1405612,0,0
A11052201,서울특별시,202101,13734000,0,751105664,0,5448590,0,0
A11052201,서울특별시,202102,13734000,0,772088512,0,11453974,0,0
A11052201,서울특별시,202103,13734000,0,785881024,0,4565758,0,0
A11052201,서울특별시,202104,13734000,0,799615040,0,3895520,0,0
A11052201,서울특별시,202105,13734000,0,813349056,0,4500000,0,0
A11052201,서울특별시,202106,13734000,0,827150528,0,3796291,0,0
A11052201,서울특별시,202107,13734000,0,840884544,0,4498530,0,0
A11052201,서울특별시,202108,13734000,9768000,844850560,0,3230710,0,0
A11052201,서울특별시,202109,13734000,1650000,856934528,0,3993688,0,0
A11052201,서울특별시,202110,13734000,0,870744000,0,3792210,0,0
A11052201,서울특별시,202111,13734000,0,884478016,0,4325130,0,0
A11052201,서울특별시,202112,13734000,0,898294400,0,3395077,0,0
A11054101,서울특별시,202101,12910520,48635000,1115900032,0.4,12694994,0,0
A11054101,서울특별시,202102,12910520,0,1249598848,0.4,11169233,0,0
A11054101,서울특별시,202103,12910520,324238592,956553344,0.4,39896220,0,0
A11054101,서울특별시,202104,12910520,0,969463808,0.4,13394248,0,0
A11054101,서울특별시,202105,12910520,1259500,981114880,0.4,21128796,0,0
A11054101,서울특별시,202106,12910520,0,994054144,0.4,14723262,0,0
A11054101,서울특별시,202107,12910520,0,1006964672,0.4,29449652,0,0
A11054101,서울특별시,202108,12910520,1100000,1018775168,0.4,12126849,0,0
A11054101,서울특별시,202109,12910520,3080000,1028634176,0.4,15590112,0,0
A11054101,서울특별시,202110,12910520,0,1041544704,0.4,12556442,0,0
A11054101,서울특별시,202111,12910520,0,1054455232,0.4,20735504,0,0
A11054101,서울특별시,202112,12910520,0,1067393536,0.4,13468668,0,0
A11054301,서울특별시,202101,13322250,0,294317728,55.35,3534111,0,0
A11054301,서울특별시,202102,13322250,0,314339968,55.35,3549260,0,0
A11054301,서울특별시,202103,13322250,2816000,324846208,55.35,3895473,0,0
A11054301,서울특별시,202104,13322250,2956000,335212480,55.35,3751320,0,0
A11054301,서울특별시,202105,13322250,0,348534720,55.35,3846961,0,0
A11054301,서울특별시,202106,13322250,0,361917600,55.35,4447351,0,0
A11054301,서울특별시,202107,13322250,720000,374519840,55.35,4252660,0,0
A11054301,서울특별시,202108,13322250,0,387842080,55.35,3894938,0,0
A11054301,서울특별시,202109,13322250,0,401164352,55.35,3938924,0,0
A11054301,서울특별시,202110,13322250,0,415886592,55.35,12903510,0,0
A11054301,서울특별시,202111,13322250,0,429208832,55.35,4372120,0,0
A11054301,서울특별시,202112,13322250,8564000,434042688,55.35,4137980,0,0
A11077101,서울특별시,202101,23914870,26033270,1841002880,0,21918994,0,0
A11077101,서울특별시,202102,23914870,23914870,1907218176,0,6262780,0,0
A11077101,서울특별시,202103,23914870,364461184,1614561024,0,20596436,0,0
A11077101,서울특별시,202104,23914870,366102016,1272444288,0,5804209,0,0
A11077101,서울특별시,202105,23914870,237600000,1061389248,0,15611251,0,0
A11077101,서울특별시,202106,23914870,970000,1084350336,0,5673587,0,0
A11077101,서울특별시,202107,23914870,23914870,1108265088,0,5817183,0,0
A11077101,서울특별시,202108,23914870,23914870,1150087936,0,26744948,0,0
A11077101,서울특별시,202109,23914870,23914870,1174110720,0,8132771,0,0
A11077101,서울특별시,202110,23914870,0,1198025600,0,5555460,0,0
A11077101,서울특별시,202111,23914870,0,1222446592,0,27788316,0,0
A11077101,서울특별시,202112,23914870,0,1242682496,0,5617919,0,0
A11055002,서울특별시,202101,3715600,0,445896256,0,1592870,0,0
A11055002,서울특별시,202102,3715600,0,449611872,0,2687450,0,0
A11055002,서울특별시,202103,3715600,0,454295232,0,7199405,0,0
A11055002,서울특별시,202104,3715600,0,458010816,0,2928865,0,0
A11055002,서울특별시,202105,3715600,0,465442016,0,1039540,0,0
A11055002,서울특별시,202106,3715600,0,466407616,0,1737564,0,0
A11055002,서울특별시,202107,3715600,0,470123232,0,839477,0,0
A11055002,서울특별시,202108,3715600,1617000,472221824,0,1820745,0,0
A11055002,서울특별시,202109,3715600,0,476857376,0,3185810,0,0
A11055002,서울특별시,202110,3715600,2090000,478482976,0,1701638,0,0
A11055002,서울특별시,202111,3715600,0,482198560,0,3658492,0,0
A11055002,서울특별시,202112,3715600,28249650,457674976,0,2134798,0,0
A11087601,서울특별시,202101,2354000,0,507127392,0,9461215,0,0
A11087601,서울특별시,202102,2354000,0,509481408,0,9715402,0,0
A11087601,서울특별시,202103,2354000,0,511835392,0,12166052,0,0
A11087601,서울특별시,202104,2354000,0,514189408,0,11200076,0,0
A11087601,서울특별시,202105,2354000,0,516543392,0,11969777,0,0
A11087601,서울특별시,202106,2354000,0,518897408,0,11576066,0,0
A11087601,서울특별시,202107,2354000,0,521251392,0,11201571,0,0
A11087601,서울특별시,202108,2354000,0,523605408,0,11702524,0,0
A11087601,서울특별시,202109,2354000,0,525959392,0,11143385,0,0
A11087601,서울특별시,202110,2354000,0,528313408,0,11211766,0,0
A11087601,서울특별시,202111,2354000,0,530667392,0,10332739,0,0
A11087601,서울특별시,202112,2354000,0,533021408,0,10857680,0,0
A11087602,서울특별시,202101,5025440,0,414519936,0,4336370,0,0
A11087602,서울특별시,202102,5025440,0,419545376,0,4108044,0,0
A11087602,서울특별시,202103,5025440,0,424570816,0,6558256,0,0
A11087602,서울특별시,202104,10050160,0,429596256,0,5509151,0,0
A11087602,서울특별시,202105,10050160,14700440,422878336,0,9577784,0,0
A11087602,서울특별시,202106,10050160,4000,442979648,0,5696540,0,0
A11087602,서울특별시,202107,10050160,0,458055232,0,5150027,0,0
A11087602,서울특별시,202108,10050160,0,463080672,0,4621623,0,0
A11087602,서울특별시,202109,10050160,15000000,465751296,0,7037512,0,0
A11087602,서울특별시,202110,10050160,0,475801440,0,5778366,0,0
A11087602,서울특별시,202111,10050160,2970000,482881600,0,4687518,0,0
A11087602,서울특별시,202112,10050160,0,492958176,0,5322490,0,0
A10027105,서울특별시,202101,11115260,0,320969280,0.1,8785726,0,0
A10027105,서울특별시,202102,11115260,2627350,361857184,0.1,15960616,0,0
A10027105,서울특별시,202103,11115260,0,373797600,0.1,35783604,0,0
A10027105,서울특별시,202104,11115260,0,387014560,0.1,19190364,0,0
A10027105,서울특별시,202105,11115260,1430000,396699808,0.1,16242720,0,0
A10027105,서울특별시,202106,11115260,1332100,406501984,0.1,18150304,0,0
A10027105,서울특별시,202107,11115260,0,417617248,0.1,17672116,0,0
A10027105,서울특별시,202108,11115260,4449500,424283008,0.1,17304884,0,0
A10027105,서울특별시,202109,11115260,0,435398272,0.1,18451246,0,0
A10027105,서울특별시,202110,11115260,0,446513536,0.1,15478544,0,0
A10027105,서울특별시,202111,11115260,5159000,452469792,0.1,17398854,0,0
A10027105,서울특별시,202112,11115260,519860,463087072,0.1,16818748,0,0
A10027118,서울특별시,202101,12035240,16850000,509546880,2.3,31514928,0,0
A10027118,서울특별시,202102,12035240,0,521582112,2.3,70240000,0,0
A10027118,서울특별시,202103,12035240,0,568164352,2.3,49311156,0,0
A10027118,서울특별시,202104,12035240,0,580199616,2.3,59428556,0,0
A10027118,서울특별시,202105,12035240,0,597363520,2.3,60225764,0,0
A10027118,서울특별시,202106,12035240,0,609425600,2.3,72424512,0,0
A10027118,서울특별시,202107,12035240,0,621460800,2.3,82484736,0,0
A10027118,서울특별시,202108,12035240,6704500,626791552,2.3,72925240,0,0
A10027118,서울특별시,202109,12035240,1045000,637821952,2.3,72512440,0,0
A10027118,서울특별시,202110,12035240,5830000,644027200,2.3,70845536,0,0
A10027118,서울특별시,202111,12035240,7617500,648444928,2.3,74626432,0,0
A10027118,서울특별시,202112,12035240,0,660507968,2.3,73896920,0,0
A10026940,서울특별시,202101,1091578,0,34968204,0,6682456,0,0
A10026940,서울특별시,202102,1091578,0,36059780,0,4171598,0,0
A10026940,서울특별시,202103,1091578,0,37158440,0,4326728,0,0
A10026940,서울특별시,202104,1091578,0,38250020,0,3733560,0,0
A10026940,서울특별시,202105,1091578,0,39341600,0,5191314,0,0
A10026940,서울특별시,202106,1091578,0,40440940,0,4566012,0,0
A10026940,서울특별시,202107,1091578,0,41532520,0,4658345,0,0
A10026940,서울특별시,202108,1091578,0,42624096,0,7245447,0,0
A10026940,서울특별시,202109,1091578,0,43724136,0,6010008,0,0
A10026940,서울특별시,202110,1091578,0,44815712,0,6810630,0,0
A10026940,서울특별시,202111,1091578,0,45907292,0,6725853,0,0
A10026940,서울특별시,202112,1091578,0,47008004,0,6633295,0,0
A10026946,서울특별시,202101,0,0,0,0,3020330,0,0
A10026946,서울특별시,202102,0,0,0,0,4152664,0,0
A10026946,서울특별시,202103,0,0,0,0,8297481,0,0
A10026946,서울특별시,202104,0,0,0,0,4013806,0,0
A10026946,서울특별시,202105,0,0,0,0,4459598,0,0
A10026946,서울특별시,202106,0,0,0,0,3310566,0,0
A10026946,서울특별시,202107,0,0,0,0,3465741,0,0
A10026946,서울특별시,202108,0,0,0,0,2514617,0,0
A10026946,서울특별시,202109,0,0,0,0,3113568,0,0
A10026946,서울특별시,202110,0,0,0,0,2681030,0,0
A10026946,서울특별시,202111,0,0,0,0,0,0,0
A10026946,서울특별시,202112,0,0,0,0,0,0,0
A11001203,서울특별시,202101,2904000,0,222663088,0,1289970,0,0
A11001203,서울특별시,202102,2904000,0,235167088,0,1183440,0,0
A11001203,서울특별시,202103,2904000,0,238082816,0,1404090,0,0
A11001203,서울특별시,202104,2904000,0,240986816,0,1283450,0,0
A11001203,서울특별시,202105,2904000,0,243890816,0,1358390,0,0
A11001203,서울특별시,202106,2904000,0,246808240,0,1141510,0,0
A11001203,서울특별시,202107,2904000,0,249712240,0,3499510,0,0
A11001203,서울특별시,202108,2904000,0,252616240,0,1436290,0,0
A11001203,서울특별시,202109,2904000,0,255533664,0,1662739,0,0
A11001203,서울특별시,202110,2904000,0,258437664,0,1175060,0,0
A11001203,서울특별시,202111,2904000,0,261341664,0,1203440,0,0
A11001203,서울특별시,202112,2904000,0,265680752,0,2941129,0,0
A11084601,서울특별시,202101,6410280,0,255962304,0,511260,0,0
A11084601,서울특별시,202102,6410280,2136200,260236384,0,397578,0,0
A11084601,서울특별시,202103,6410280,0,266652480,0,532074,0,0
A11084601,서울특별시,202104,6410280,0,273062784,0,526092,0,0
A11084601,서울특별시,202105,6410280,0,279473056,0,550901,0,0
A11084601,서울특별시,202106,6410280,85800,285802976,0,435715,0,0
A11084601,서울특별시,202107,6410280,1517200,290696064,0,411228,0,0
A11084601,서울특별시,202108,6410280,0,298179360,0,1681379,0,0
A11084601,서울특별시,202109,6410280,17600000,286995392,0,411704,0,0
A11084601,서울특별시,202110,6410280,0,293405664,0,559524,0,0
A11084601,서울특별시,202111,6410280,0,299815968,0,548230,0,0
A11084601,서울특별시,202112,6410280,0,306855936,0,1204371,0,0
A10025710,서울특별시,202101,2725150,0,34890736,1.2,2562711,0,0
A10025710,서울특별시,202102,2725150,0,46932852,1.2,3695010,0,0
A10025710,서울특별시,202103,2725150,0,49658000,1.2,3396594,0,0
A10025710,서울특별시,202104,2725150,0,52383152,1.2,4376652,0,0
A10025710,서울특별시,202105,2725150,0,55108300,1.2,4365740,0,0
A10025710,서울특별시,202106,2725150,0,57839680,1.2,3224593,0,0
A10025710,서울특별시,202107,2725150,0,60564828,1.2,8097636,0,0
A10025710,서울특별시,202108,2725150,0,63289980,1.2,4142751,0,0
A10025710,서울특별시,202109,2725150,0,66012128,1.2,4187505,0,0
A10025710,서울특별시,202110,2725150,44000000,24820082,1.2,5692276,0,0
A10025710,서울특별시,202111,2725150,0,27545232,1.2,4227131,0,0
A10025710,서울특별시,202112,2725150,7480000,22851704,1.2,4234716,0,0
A10027708,서울특별시,202101,2123320,0,110795448,4.3,1240750,0,0
A10027708,서울특별시,202102,2123320,0,110795448,4.3,1598256,0,0
A10027708,서울특별시,202103,2123320,99000,117131784,4.3,2618702,0,0
A10027708,서울특별시,202104,2123320,6875000,114404432,4.3,1459320,0,0
A10027708,서울특별시,202105,2123320,0,114404424,4.3,1150647,0,0
A10027708,서울특별시,202106,2123320,6974000,116527744,4.3,1373310,0,0
A10027708,서울특별시,202107,2123320,0,118655688,4.3,4506510,0,0
A10027708,서울특별시,202108,2123320,275000,120504008,4.3,1166260,0,0
A10027708,서울특별시,202109,2123320,7249000,122627328,4.3,1181048,0,0
A10027708,서울특별시,202110,2123320,7249000,124750648,4.3,928220,0,0
A10027708,서울특별시,202111,2123320,0,126873968,4.3,1084630,0,0
A10027708,서울특별시,202112,2123320,8734000,127519960,4.3,1482859,0,0
A11008001,서울특별시,202101,0,0,0,0,7860334,0,0
A11008001,서울특별시,202102,0,0,0,0,5322176,0,0
A11008001,서울특별시,202103,0,0,0,0,1752492,0,0
A11008001,서울특별시,202104,0,0,0,0,2622700,0,0
A11008001,서울특별시,202105,0,0,0,0,665342,0,0
A11008001,서울특별시,202106,0,0,0,0,10626185,0,0
A11008001,서울특별시,202107,0,0,0,0,2540481,0,0
A11008001,서울특별시,202108,0,0,0,0,785530,0,0
A11008001,서울특별시,202109,0,0,0,0,758530,0,0
A11008001,서울특별시,202110,0,0,0,0,3394627,0,0
A11008001,서울특별시,202111,0,0,0,0,637220,0,0
A11008001,서울특별시,202112,0,0,0,0,5053840,0,0
A11081302,서울특별시,202101,17669000,86221296,974548864,10,5158178,0,0
A11081302,서울특별시,202102,17669000,17666000,977830016,10,3195712,0,0
A11081302,서울특별시,202103,17669000,79142800,916356224,10,4588448,0,0
A11081302,서울특별시,202104,17669000,14121800,919903424,10,4282262,0,0
A11081302,서울특별시,202105,17669000,125668400,813670784,10,6857270,0,0
A11081302,서울특별시,202106,17669000,3190000,828174080,10,4913327,0,0
A11081302,서울특별시,202107,17669000,36239500,820844672,10,17583068,0,0
A11081302,서울특별시,202108,17669000,0,838513664,10,34052840,0,0
A11081302,서울특별시,202109,17669000,66495000,789687680,10,4438727,0,0
A11081302,서울특별시,202110,17669000,28025000,779331648,10,5248982,0,0
A11081302,서울특별시,202111,17669000,0,797000640,10,4953081,0,0
A11081302,서울특별시,202112,17669000,2662000,812051264,10,4945485,0,0
A11081503,서울특별시,202101,17414440,15721610,327678272,50,7508985,0,0
A11081503,서울특별시,202102,17414440,550000,344542720,50,6622034,0,0
A11081503,서울특별시,202103,17414440,2970000,360423584,50,8920090,0,0
A11081503,서울특별시,202104,17414440,80300000,298818560,50,28895688,0,0
A11081503,서울특별시,202105,17414440,0,316232992,50,8924498,0,0
A11081503,서울특별시,202106,17414440,36553000,297107040,50,16270408,0,0
A11081503,서울특별시,202107,17414440,1045000,313793856,50,7354404,0,0
A11081503,서울특별시,202108,17414440,124213104,206995184,50,13058306,0,0
A11081503,서울특별시,202109,17414440,0,224409648,50,6322408,0,0
A11081503,서울특별시,202110,17414440,3347300,238836512,50,6829122,0,0
A11081503,서울특별시,202111,17414440,0,256250960,50,7276662,0,0
A11081503,서울특별시,202112,17414440,7260000,266415360,50,8159322,0,0
A10088101,서울특별시,202101,10469547,0,421903360,5,3191669,0,0
A10088101,서울특별시,202102,10469547,0,394972000,5,2104247,0,0
A10088101,서울특별시,202103,10469547,0,405449440,5,4796800,0,0
A10088101,서울특별시,202104,10469547,0,407404256,5,5357932,0,0
A10088101,서울특별시,202105,10469547,0,417873824,5,1894835,0,0
A10088101,서울특별시,202106,10469547,0,389859552,5,17924710,0,0
A10088101,서울특별시,202107,10469547,0,400329120,0,2578515,0,0
A10088101,서울특별시,202108,10469547,0,398168448,5,3171697,0,0
A10088101,서울특별시,202109,10469547,0,385157984,5,2235193,0,0
A10088101,서울특별시,202110,10469547,0,391667552,0,2666152,0,0
A10088101,서울특별시,202111,10469547,0,405840800,5,7124905,0,0
A10088101,서울특별시,202112,10469547,0,416330176,5,3357977,0,0
A10088102,서울특별시,202101,14930700,0,696701696,46.6,15242459,0,0
A10088102,서울특별시,202102,14930700,40865000,676411072,46.6,13203505,0,0
A10088102,서울특별시,202103,14930700,0,691356096,46.6,11793758,0,0
A10088102,서울특별시,202104,14930700,0,706286784,46.6,11592110,0,0
A10088102,서울특별시,202105,14930700,0,721217472,46.6,11524744,0,0
A10088102,서울특별시,202106,14930700,0,736158016,46.6,12288694,0,0
A10088102,서울특별시,202107,14930700,0,751088704,46.6,13095735,0,0
A10088102,서울특별시,202108,14930700,0,766019392,0,11803940,0,0
A10088102,서울특별시,202109,14930700,0,780959936,0,11446643,0,0
A10088102,서울특별시,202110,14930700,0,795890624,46.6,11509787,0,0
A10088102,서울특별시,202111,14930700,0,810821312,46.6,13074498,0,0
A10088102,서울특별시,202112,14930700,0,825761856,46.6,12491181,0,0
A10072501,서울특별시,202101,10602340,0,968124992,0,9863651,0,0
A10072501,서울특별시,202102,10602340,0,978727360,0,15674854,0,0
A10072501,서울특별시,202103,10602340,0,989366080,0,15650369,0,0
A10072501,서울특별시,202104,10602340,0,999968448,0,16789444,0,0
A10072501,서울특별시,202105,10602340,58350860,952219904,0,14792932,0,0
A10072501,서울특별시,202106,10602340,74487640,895541632,0,37680516,0,0
A10072501,서울특별시,202107,10602340,0,906144000,0,16918248,0,0
A10072501,서울특별시,202108,10602340,0,916746304,0,21383464,0,0
A10072501,서울특별시,202109,10602340,10627512,927373824,0,16239127,0,0
A10072501,서울특별시,202110,10602340,0,927373824,0,16239127,0,0
A10072501,서울특별시,202111,10602340,0,948578496,0,19175124,0,0
A10072501,서울특별시,202112,10602340,0,959211840,0,18590964,0,0
A10071301,서울특별시,202101,9307410,1928928,606115392,0,299758,0,0
A10071301,서울특별시,202102,9307410,4678928,654824768,0,194809,0,0
A10071301,서울특별시,202103,9307410,6086928,658070912,0,537174,0,0
A10071301,서울특별시,202104,9307410,1928928,664449408,0,326506,0,0
A10071301,서울특별시,202105,9307410,1928928,689380544,0,559244,0,0
A10071301,서울특별시,202106,9307410,22828928,662280896,0,-1043563,0,0
A10071301,서울특별시,202107,9307410,8512428,663694656,0,102188,0,0
A10071301,서울특별시,202108,9307410,1928928,673953344,0,167108,0,0
A10071301,서울특별시,202109,9307410,15128928,668159744,0,193816,0,0
A10071301,서울특별시,202110,9307410,1928928,675538240,0,170365,0,0
A10071301,서울특별시,202111,9307410,1928928,682916736,0,176040,0,0
A10071301,서울특별시,202112,9307410,1928928,690319808,0,999097,0,0
A10086301,서울특별시,202101,7404890,0,362299136,0,1063603,0,0
A10086301,서울특별시,202102,7404890,0,369704032,0,1539558,0,0
A10086301,서울특별시,202103,8885810,0,379054720,0,1747571,0,0
A10086301,서울특별시,202104,8885810,2100000,394726336,0,930122,0,0
A10086301,서울특별시,202105,8885810,18480000,385132160,0,1245391,0,0
A10086301,서울특별시,202106,8885810,4481000,380721888,0,27073830,0,0
A10086301,서울특별시,202107,8885810,32176000,357431680,0,1098953,0,0
A10086301,서울특별시,202108,8885810,264000,366053504,0,3209268,0,0
A10086301,서울특별시,202109,8885810,4937800,370001504,0,892743,0,0
A10086301,서울특별시,202110,8885810,0,378887328,0,2129144,0,0
A10086301,서울특별시,202111,8885810,0,387773120,0,2095693,0,0
A10086301,서울특별시,202112,8885810,0,406968928,0,4960141,0,0
A10025223,서울특별시,202101,1365710,0,59071500,0,8047990,0,0
A10025223,서울특별시,202102,1365710,0,61062992,0,5078028,0,0
A10025223,서울특별시,202103,1365710,0,62428840,0,5660760,0,0
A10025223,서울특별시,202104,1365710,0,64994548,0,7328430,0,0
A10025223,서울특별시,202105,1365710,0,66360256,0,7658416,0,0
A10025223,서울특별시,202106,1365710,0,67726280,0,6880196,0,0
A10025223,서울특별시,202107,589380,0,69091984,0,7562869,0,0
A10025223,서울특별시,202108,589380,0,70457696,0,8011041,0,0
A10025223,서울특별시,202109,589380,0,71823944,0,8134111,0,0
A10025223,서울특별시,202110,1365710,0,73189648,0,5474360,0,0
A10025223,서울특별시,202111,1365710,0,74555360,0,5964233,0,0
A10025223,서울특별시,202112,1365710,0,75921608,0,6710752,0,0
A10028201,서울특별시,202101,2161726,0,38153168,0,150000,0,0
A10028201,서울특별시,202102,2161726,0,40314896,0,150000,0,0
A10028201,서울특별시,202103,2161726,0,42476624,0,150000,0,0
A10028201,서울특별시,202104,2161726,0,44638348,0,150000,0,0
A10028201,서울특별시,202105,2161726,0,46800072,0,150000,0,0
A10028201,서울특별시,202106,2161726,0,48961800,0,150000,0,0
A10028201,서울특별시,202107,2161726,0,51123528,0,150000,0,0
A10028201,서울특별시,202108,2161726,0,54285432,0,150000,0,0
A10028201,서울특별시,202109,2702157,6960000,50027592,0,150000,0,0
A10028201,서울특별시,202110,2702157,0,52729748,0,150000,0,0
A10028201,서울특별시,202111,2702157,0,54729748,0,150000,0,0
A10028201,서울특별시,202112,2702157,0,56729748,0,150000,0,0
A10024327,서울특별시,202101,0,0,0,0,0,0,0
A10024327,서울특별시,202102,0,0,0,0,0,0,0
A10024327,서울특별시,202103,0,0,0,0,0,0,0
A10024327,서울특별시,202104,0,0,0,0,0,0,0
A10024327,서울특별시,202105,0,0,0,0,0,0,0
A10024327,서울특별시,202106,0,0,0,0,0,0,0
A10024327,서울특별시,202107,0,0,0,0,0,0,0
A10024327,서울특별시,202108,0,0,0,0,0,0,0
A10024327,서울특별시,202109,1825390,0,1825390,25,0,0,0
A10024327,서울특별시,202110,1825390,0,3650780,25,0,0,0
A10024327,서울특별시,202111,1619700,0,5270480,25,0,0,0
A10024327,서울특별시,202112,1825390,0,6890180,0,0,0,0
A10025372,서울특별시,202101,3142470,0,28674494,2.25,1950550,0,0
A10025372,서울특별시,202102,3142470,0,31816964,2.25,1457680,0,0
A10025372,서울특별시,202103,3142470,0,31816964,2.25,2312100,0,0
A10025372,서울특별시,202104,3142470,0,53956644,2.25,3213532,0,0
A10025372,서울특별시,202105,3142470,0,57099112,2.25,2624089,0,0
A10025372,서울특별시,202106,3142470,0,60245632,2.25,7257706,0,0
A10025372,서울특별시,202107,3142470,0,60245632,2.25,2978145,0,0
A10025372,서울특별시,202108,3142470,0,66525120,2.25,2738464,0,0
A10025372,서울특별시,202109,3142470,0,69677984,2.25,2499924,0,0
A10025372,서울특별시,202110,3142470,0,72810064,2.25,5752980,0,0
A10025372,서울특별시,202111,3142470,0,75962032,2.25,2381227,0,0
A10025372,서울특별시,202112,3142470,653400,78455160,2.25,3406162,0,0
A10025456,서울특별시,202101,0,0,0,0,561870,0,0
A10025456,서울특별시,202102,0,0,0,0,442219,0,0
A10025456,서울특별시,202103,0,0,0,0,623606,0,0
A10025456,서울특별시,202104,0,0,0,0,506990,0,0
A10025456,서울특별시,202105,0,0,0,0,553713,0,0
A10025456,서울특별시,202106,0,0,0,0,4770179,0,0
A10025456,서울특별시,202107,0,0,0,0,6566721,0,0
A10025456,서울특별시,202108,0,0,0,0,2896434,0,0
A10025456,서울특별시,202109,0,0,0,0,811492,0,0
A10025456,서울특별시,202110,0,0,0,0,675330,0,0
A10025456,서울특별시,202111,0,0,0,0,801615,0,0
A10025456,서울특별시,202112,0,0,0,0,795053,0,0
A10045001,서울특별시,202101,10431420,0,373828672,20,10095665,0,0
A10045001,서울특별시,202102,10431420,0,376308096,20,8318919,0,0
A10045001,서울특별시,202103,10431420,0,405712704,20,10029181,0,0
A10045001,서울특별시,202104,10431420,0,412866144,20,7359020,0,0
A10045001,서울특별시,202105,10431420,0,423297568,20,9928647,0,0
A10045001,서울특별시,202106,10431420,0,432213696,20,10321323,0,0
A10045001,서울특별시,202107,10431420,0,436936608,20,7536958,0,0
