단지코드,시도,발생년월(YYYYMM),장충금 월부과액,장충금 월사용액,장충금 총적립금액,장충금 적립률,잡수입 월수입금액,입주자기여수익,공동기여수익
A10021295,서울특별시,202601,4168125,0,534626816,0,1404203,0,0
A10021295,서울특별시,202602,4168125,0,538879936,0,1251537,0,0
A10021295,서울특별시,202603,4168125,0,543048064,0,5359426,0,0
A10021295,서울특별시,202604,4168125,0,547216192,0,1943093,0,0
A10021295,서울특별시,202605,4168125,0,551384320,0,1840757,0,0
A10021652,서울특별시,202601,4849400,3149300,1064323520,0,13531780,0,0
A10021652,서울특별시,202602,4849400,0,1097931648,0,4364813,0,0
A10021652,서울특별시,202603,5786300,0,1103735552,0,7812101,0,0
A10021652,서울특별시,202604,5786300,0,1127857408,0,33578612,0,0
A10021652,서울특별시,202605,5786300,0,1135016448,0,8693305,0,0
A10021652,서울특별시,202606,5786300,0,1140825216,100,7408341,0,0
A11007001,서울특별시,202601,4798950,437250,595970176,0,4319281,2763882,1555399
A11007001,서울특별시,202602,4798950,437250,607521152,0,1302950,0,1302950
A11007001,서울특별시,202603,4798950,437250,611882880,0,1440050,0,1440050
A11007001,서울특별시,202604,4798950,437250,624501440,0,20749122,9759892,10989230
A11007001,서울특별시,202605,4798950,1317250,627983168,0,1254508,0,1254508
A11007001,서울특별시,202606,4798950,2499390,630339392,0,4602256,67021,4535235
A11005401,서울특별시,202601,44824904,2728000,2096992128,3.6,9069563,1144180,7925383
A11005401,서울특별시,202602,44824904,481800,2141335168,3.6,15477961,1080000,14397961
A11005401,서울특별시,202603,44824904,21890000,2.29E+09,3.6,49822744,39415060,10407682
A11005401,서울특별시,202604,44824904,2233000,2.28E+09,3.6,9587120,1123793,8463327
A11005401,서울특별시,202605,44824904,3454000,2.32E+09,3.6,7960279,1122485,6837794
A11005401,서울특별시,202606,44824904,8380900,2.36E+09,3.6,10601831,1131511,9470320
A11034001,서울특별시,202601,1829840,0,885335488,2.35,13032444,1500000,11532444
A11034001,서울특별시,202602,19829840,0,906995136,2.35,12794860,1500000,11294860
A11034001,서울특별시,202603,1836907,0,908832064,2.35,16982968,1500000,15482967
A11034001,서울특별시,202604,1829840,0,915999488,2.35,22537434,1500000,21037434
A11034001,서울특별시,202605,1829840,440000,917389376,2.35,14744484,1500000,13244484
A11034001,서울특별시,202606,1829840,0,924241664,2.35,22648496,1500000,21148496
A10020992,서울특별시,202601,5000000,2400000,76998264,0,1016597,500000,516597
A10020992,서울특별시,202602,5000000,924000,111074264,0,3386950,500000,2886950
A10020992,서울특별시,202603,5000000,600000,115480896,0,1350774,500000,850774
A10020992,서울특별시,202604,5000000,0,120480896,0,1705777,500000,1205777
A10020992,서울특별시,202605,5000000,0,125480896,0,4531360,500000,4031360
A10020992,서울특별시,202606,5000000,3322000,127162320,0,821778,500000,321778
A11041001,서울특별시,202601,6809821,0,712011392,0,6005383,0,6005383
A11041001,서울특별시,202602,6809821,0,728027840,0,4473593,0,4473593
A11041001,서울특별시,202603,7626986,0,735654848,0,3879294,0,3879294
A11041001,서울특별시,202604,7626986,201725760,541556096,0,4702188,0,4702188
A11041001,서울특별시,202605,7626986,0,549183040,0,4498732,0,4498732
A11041001,서울특별시,202606,7774404,0,556957440,0,29161160,0,29161160
A10027162,서울특별시,202601,1787000,0,116413424,100,1637911,0,0
A10027162,서울특별시,202602,1787000,0,121785912,0,5279932,0,0
A10027162,서울특별시,202603,1787000,0,123581320,100,1689573,0,0
A10027162,서울특별시,202604,1787000,0,125368320,100,1477629,0,0
A10027162,서울특별시,202605,1787000,0,127155320,100,1467409,0,0
A10027162,서울특별시,202606,1787000,819900,128132984,100,1605215,0,0
A10023586,서울특별시,202601,1577020,0,45777996,3,7503432,2000000,5503432
A10023586,서울특별시,202602,1577020,0,47355016,3,4615180,0,4615180
A10023586,서울특별시,202603,1577020,0,53796144,3,6643914,2511283,4132631
A10023586,서울특별시,202604,1577020,0,55373164,3,4340407,0,4340407
A10023586,서울특별시,202605,1577020,0,56950184,3,4852771,0,4852771
A10023586,서울특별시,202606,1577020,0,58538704,3,5465211,368114,5097097
A11052201,서울특별시,202601,13734000,0,696574912,0,8009788,1647360,6362428
A11052201,서울특별시,202602,13734000,0,711877376,0,3779048,0,3779048
A11052201,서울특별시,202603,13734000,0,732860416,0,13632398,0,13632398
A11052201,서울특별시,202604,13734000,0,746594432,0,4453820,0,4453820
A11052201,서울특별시,202605,13734000,0,760328384,0,4222268,0,4222268
A11052201,서울특별시,202606,13734000,0,774065856,0,7142551,0,7142551
A11076701,서울특별시,202601,4291280,0,151487840,2.8,3248556,43000,3205556
A11076701,서울특별시,202602,4291280,3795000,151984112,10,2433334,39200,2394134
A11076701,서울특별시,202603,4291280,0,156275392,10,3343380,33000,3310380
A11076701,서울특별시,202604,4291280,0,160566672,10,2346806,38400,2308406
A11076701,서울특별시,202605,4291280,0,164857952,10,2479443,38200,2441243
A11076701,서울특별시,202606,4291280,9224200,159941184,10,2260245,40000,2220245
A10021626,서울특별시,202601,3165980,0,144419344,0,2270110,110,2270000
A10021626,서울특별시,202602,3165980,0,147585328,0,2336180,16180,2320000
A10021626,서울특별시,202603,35149008,0,1471725184,0,1761223,41223,1720000
A10021626,서울특별시,202604,3165980,0,1474891264,0,3194200,73940,3120260
A10021626,서울특별시,202605,3165980,0,1478057216,0,2217000,97000,2120000
A11054101,서울특별시,202601,14033940,0,1386053248,0.4,14216008,1020000,13196008
A11054101,서울특별시,202602,14033940,5616000,1414920320,0.4,4300349,1000000,3300349
A11054101,서울특별시,202603,14033940,347270,1442932864,0.4,23139904,18793538,4346367
A11054101,서울특별시,202604,14033940,794640,1467080576,0.4,22946204,13404073,9542130
A11054101,서울특별시,202605,14033940,0,1481114496,0.4,7998037,3871680,4126357
A11054101,서울특별시,202606,14033940,0,1495196288,0.4,4789429,776526,4012903
A11054301,서울특별시,202601,13322250,0,343791040,55.35,6364760,0,0
A11054301,서울특별시,202602,13322250,0,357113312,55.35,5627028,0,0
A11054301,서울특별시,202603,13322250,139348000,231087552,55.35,4472073,0,0
A11054301,서울특별시,202604,13322250,211117504,38797672,55.35,10722613,0,0
A11054301,서울특별시,202605,13322250,0,38797672,55.35,4074382,0,0
A11054301,서울특별시,202606,13322250,0,52148824,55.35,7151735,0,0
A11077101,서울특별시,202601,23914870,7920000,1686750592,0,6201258,6201258,0
A11077101,서울특별시,202602,23914870,0,1710665472,0,6323199,6323199,0
A11077101,서울특별시,202603,23914870,16225000,1718395520,0,6745349,6745349,0
A11077101,서울특별시,202604,23914870,52492000,1689818496,0,5505522,5505522,0
A11077101,서울특별시,202605,23914870,41210800,1672522496,0,6013352,6013352,0
A11077101,서울특별시,202606,23914870,92800,1699651840,0,10027096,3799621,6227475
A10024713,서울특별시,202601,900000,0,32500536,0,5521224,0,0
A10024713,서울특별시,202602,900000,0,33400440,0,5298902,0,0
A10024713,서울특별시,202603,900000,0,34300340,0,7886826,0,0
A10024713,서울특별시,202604,900000,0,35200240,0,7333560,0,0
A10024713,서울특별시,202605,900000,0,36100136,0,7141930,0,0
A11055002,서울특별시,202601,12521760,20504000,827375680,0,3326170,0,3326170
A11055002,서울특별시,202602,12521760,0,839897472,0,3190732,0,3190732
A11055002,서울특별시,202603,12521760,744576832,906021312,0,66609600,0,66609600
A11055002,서울특별시,202604,12521760,264000,918279104,0,3431722,0,3431722
A11055002,서울특별시,202605,12521760,0,930800832,0,4089767,0,4089767
A11055002,서울특별시,202606,12521760,33671000,909744128,0,2361878,0,2361878
A11087601,서울특별시,202601,2354000,0,702861120,0,11107207,0,11107207
A11087601,서울특별시,202602,2354000,20900000,684315136,0,10415041,0,10415041
A11087601,서울특별시,202603,2354000,243570,686425536,0,13494868,0,13494868
A11087601,서울특별시,202604,2354000,220000,688559552,0,11573450,0,11573450
A11087601,서울특별시,202605,2354000,220000,699612224,0,22363680,0,22363680
A11087601,서울특별시,202606,2354000,85030000,617019456,0,13803535,0,13803535
A11087602,서울특별시,202601,13403840,5280000,723904128,15,5107280,0,5107280
A11087602,서울특별시,202602,13403840,0,737307968,15,5188420,0,5188420
A11087602,서울특별시,202603,13403840,0,750711808,15,5933270,0,5933270
A11087602,서울특별시,202604,13403840,0,764115648,15,4718805,0,4718805
A11087602,서울특별시,202605,13403840,0,782890880,15,11224337,6349177,4875160
A11087602,서울특별시,202606,13403840,1166000,795132224,15,11859532,3491,11856041
A10027105,서울특별시,202601,11115260,0,894874560,7.7,27854460,0,27854460
A10027105,서울특별시,202602,11115260,1039500,927865920,7.7,26776408,0,26776408
A10027105,서울특별시,202603,11115260,1430000,937551168,7.7,44995912,19400000,25595912
A10027105,서울특별시,202604,11115260,0,961200000,7.7,38427016,14815019,23612000
A10027105,서울특별시,202605,11115260,9759200,962556096,7.7,26227400,0,26227400
A10027105,서울특별시,202606,11115260,5678200,968007360,7.7,26113224,16795,26096430
A10027118,서울특별시,202601,26080660,3623400,1623258752,2.3,80655248,0,80655248
A10027118,서울특별시,202602,26080660,3400100,1684550656,2.3,107728912,33400000,74328912
A10027118,서울특별시,202603,26080660,7258900,1708822400,2.3,86762848,6442470,80320384
A10027118,서울특별시,202604,26080660,0,1734903040,2.3,80125144,0,80125144
A10027118,서울특별시,202605,45641152,9090000,1793600256,2.3,108916200,26177464,82738736
A10027118,서울특별시,202606,45641152,39168100,1800204032,2.3,83381248,544992,82836256
A10026940,서울특별시,202601,1091578,0,100777136,0,6819097,0,6819097
A10026940,서울특별시,202602,1091578,0,101868712,0,6429398,0,6429398
A10026940,서울특별시,202603,1091578,0,102981264,0,7275092,24770,7250322
A10026940,서울특별시,202604,1091578,0,104072840,0,6084316,0,6084316
A10026940,서울특별시,202605,1091578,0,105164416,0,5693670,0,5693670
A10026940,서울특별시,202606,1091578,0,106277680,0,7027787,25614,7002173
A10026946,서울특별시,202601,0,0,0,0,7504752,0,7504752
A10026946,서울특별시,202602,0,0,0,0,6776206,0,6776206
A10026946,서울특별시,202603,0,0,0,0,6094801,0,6094801
A10026946,서울특별시,202604,0,0,0,0,4736120,0,4736120
A10026946,서울특별시,202605,0,0,0,0,13210935,0,13210935
A10026946,서울특별시,202606,0,0,0,0,5869951,0,5869951
A10021355,서울특별시,202601,5013150,0,72230760,0,0,0,0
A10021355,서울특별시,202602,5013150,0,77624560,0,0,0,0
A10021355,서울특별시,202603,5013150,0,82555320,0,0,0,0
A10021355,서울특별시,202604,5013150,16600000,70960984,0,0,0,0
A10021355,서울특별시,202605,5013150,1500000,74360632,0,0,0,0
A10021355,서울특별시,202606,5013150,18300000,61016120,0,0,0,0
A10024669,서울특별시,202601,4114770,0,101488144,0,626870,626870,0
A10024669,서울특별시,202602,4114770,0,101488144,0,1533870,1533870,0
A10024669,서울특별시,202603,4114770,1900000,105717688,0,592726,592726,0
A10024669,서울특별시,202604,4114770,2800000,107032456,0,252530,252530,0
A10024669,서울특별시,202605,4114770,1100000,110747224,0,945320,945320,0
A10024669,서울특별시,202606,4114770,1000000,110747224,0,577828,577828,0
A10021278,서울특별시,202601,4464890,0,522073728,0,46580,0,46580
A10021278,서울특별시,202602,4464890,0,526538112,0,46580,0,46580
A10021278,서울특별시,202603,4464890,0,531003488,0,250056,0,250056
A10021278,서울특별시,202604,4464890,0,574391296,0,39035656,38922936,112720
A10021278,서울특별시,202605,4464890,0,583321088,0,90069,0,90069
A10021278,서울특별시,202606,4464890,0,587785984,0,228111,0,228111
A10021787,서울특별시,202601,504000,0,37833036,0,500,500,0
A10021787,서울특별시,202602,504000,0,38337036,0,500,0,500
A10021787,서울특별시,202603,504000,0,38849004,0,9479,8979,500
A10024780,서울특별시,202601,2520000,0,338148704,0,109285,0,0
A10024780,서울특별시,202602,2520000,0,340668704,0,48840,0,0
A10024780,서울특별시,202603,2520000,0,343188704,0,25380,0,0
A10024780,서울특별시,202604,2520000,0,345708704,0,62430,0,0
A10024780,서울특별시,202605,2520000,0,348228704,0,69110,0,0
A10024780,서울특별시,202606,2520000,0,350748704,0,428320,0,0
A11001203,서울특별시,202601,4065600,0,172323872,0,2487778,0,2487778
A11001203,서울특별시,202602,4065600,0,176389472,0,1094960,0,1094960
A11001203,서울특별시,202603,4065600,0,183417136,0,4254376,2962061,1292315
A11001203,서울특별시,202604,4065600,0,187482736,0,1150010,0,1150010
A11001203,서울특별시,202605,4065600,0,191548336,0,1709590,0,1709590
A11001203,서울특별시,202606,4065600,935000,194684224,0,1399370,5290,1394080
A11084601,서울특별시,202601,9615470,0,388400864,0,100036,0,100036
A11084601,서울특별시,202602,9615470,0,398016320,0,128184,0,128184
A11084601,서울특별시,202603,9615470,0,407645216,0,316717,13418,303299
A11084601,서울특별시,202604,10595980,0,418241184,0,77521,0,77521
A11084601,서울특별시,202605,10595980,755700,428081472,0,543328,0,543328
A11084601,서울특별시,202606,10595980,0,438694784,0,202527,17334,185193
A10025710,서울특별시,202601,2725150,715000,203726096,1.2,5111741,1200000,3911741
A10025710,서울특별시,202602,2725150,6204000,219456672,1.2,4270461,1200000,3070461
A10025710,서울특별시,202603,2725150,434500,221747632,1.2,4684431,1200305,3484126
A10025710,서울특별시,202604,2725150,0,224472784,1.2,8683069,4800000,3883069
A10025710,서울특별시,202605,2725150,0,224472784,1.2,5754274,1200000,4554274
A10025710,서울특별시,202606,2725150,431000,226768448,1.2,5115804,1201511,3914293
A10027708,서울특별시,202601,2691360,0,204262848,3.04,1459220,0,1459220
A10027708,서울특별시,202602,2691360,0,216170800,3.04,2050410,0,2050410
A10027708,서울특별시,202603,2691360,0,216753952,3.04,3448963,689306,2759657
A10027708,서울특별시,202604,2691360,0,222413984,3.04,5102252,3509042,1593210
A10027708,서울특별시,202605,2691360,0,225105344,3.04,1483660,0,1483660
A10027708,서울특별시,202606,2691360,0,227823488,3.04,2446968,31664,2415304
A11008001,서울특별시,202601,0,0,0,0,9197105,6270000,2927105
A11008001,서울특별시,202602,0,0,0,0,6064321,4500000,1564321
A11008001,서울특별시,202603,0,0,0,0,6477589,4100000,2377589
A11008001,서울특별시,202604,0,0,0,0,3215462,0,3215462
A11008001,서울특별시,202605,0,0,0,0,1642944,0,1642944
A11008001,서울특별시,202606,0,0,0,0,4279079,1800000,2479079
A11081302,서울특별시,202601,29155844,440000,378799264,15,8720118,0,8720118
A11081302,서울특별시,202602,29156236,550000,407405504,15,8518408,0,8518408
A11081302,서울특별시,202603,29156040,0,444641856,15,10559007,0,10559007
A11081302,서울특별시,202604,29156040,217759600,256038304,15,8130212,0,8130212
A11081302,서울특별시,202605,29156040,30000000,255272736,15,9482492,92630,9389862
A11081302,서울특별시,202606,29156040,0,284487520,15,9981735,69450,9912285
A11081503,서울특별시,202601,28105582,10450000,758869952,8.2,6410409,0,6410409
A11081503,서울특별시,202602,28105582,0,786975552,8.2,6795557,0,6795557
A11081503,서울특별시,202603,28105582,4510000,810576064,8.2,6098027,4977,6093050
A11081503,서울특별시,202604,28105582,0,852219456,8.2,21940960,16002061,5938900
A11081503,서울특별시,202605,28105582,0,880325056,8.2,24109206,0,24109206
A11081503,서울특별시,202606,28105582,5599000,902835328,8.2,8590024,3697,8586327
A10020414,서울특별시,202601,0,0,0,0,13550,0,13550
A10020414,서울특별시,202602,0,0,0,0,71590,0,71590
A10020414,서울특별시,202603,0,0,0,0,157841,0,157841
A10020414,서울특별시,202604,0,0,0,0,3531970,3531210,760
A10020414,서울특별시,202605,0,0,0,0,10190,0,10190
A10020414,서울특별시,202606,0,0,0,0,575951,0,575951
A10088101,서울특별시,202601,12754906,11176000,644845120,8.095,10520107,0,10520107
A10088101,서울특별시,202602,12754906,0,658500032,8.095,12331945,900000,11431945
A10088101,서울특별시,202603,12754906,5687000,665638080,8.095,11905198,82927,11822271
A10088101,서울특별시,202604,12754906,1210000,677182976,8.095,11957055,0,11957055
A10088101,서울특별시,202605,12754906,1760000,688177920,8.095,10878931,0,10878931
A10088101,서울특별시,202606,12754906,5841000,695168256,8.095,11189039,90364,11098675
A10088102,서울특별시,202601,14930700,0,130128848,46.6,23105186,1823384,21281802
A10088102,서울특별시,202602,14930700,0,1200730496,46.6,85473568,65804840,19668732
A10088102,서울특별시,202603,14930700,0,1236019584,46.6,17677532,37664,17639868
A10088102,서울특별시,202604,14930700,0,1250950272,46.6,22211636,741417,21470218
A10088102,서울특별시,202605,14930700,0,1265880960,46.6,18181804,0,18181804
A10088102,서울특별시,202606,14930700,3767600,1277175936,46.6,20029816,37640,19992176
A10072501,서울특별시,202601,10602340,0,1415427200,0,17805230,2865000,14940230
A10072501,서울특별시,202602,10602340,4400000,1459292416,0,18070096,2865000,15205096
A10072501,서울특별시,202603,10602340,0,1469927168,0,24383036,2994776,21388260
A10072501,서울특별시,202604,10602340,0,1480529536,0,17885964,2865000,15020965
A10072501,서울특별시,202605,10602340,0,1491131904,0,18472560,2688000,15784559
A10072501,서울특별시,202606,10602340,36161912,1511024768,0,68276176,33077230,35198952
A10071301,서울특별시,202601,12409880,1776280,1345492480,0,14075879,2300000,11775879
A10071301,서울특별시,202602,12409880,1776280,1391157504,0,19011136,0,19011136
A10071301,서울특별시,202603,12409880,1776280,1398247296,0,15593305,4900000,10693305
A10071301,서울특별시,202604,12409880,1776280,1408880896,0,13618003,3000000,10618003
A10071301,서울특별시,202605,12409880,1776280,1419514496,0,13669553,3000000,10669553
A10071301,서울특별시,202606,12409880,1776280,1430157952,0,24206752,8950000,15256753
A10086301,서울특별시,202601,9807810,0,243081360,0,972028,0,972028
A10086301,서울특별시,202602,9807810,0,252889168,0,356836,0,356836
A10086301,서울특별시,202603,9807810,0,262696976,0,763417,0,763417
A10086301,서울특별시,202604,9807810,0,272504768,0,828774,0,828774
A10086301,서울특별시,202605,9807810,0,282312608,0,949188,0,949188
A10086301,서울특별시,202606,9807810,0,292130720,0,610714,0,610714
A10025223,서울특별시,202601,2751190,0,196490208,0,5937420,0,0
A10025223,서울특별시,202602,2751190,0,202029248,0,8436310,0,0
A10025223,서울특별시,202603,2751190,0,206643888,0,8446871,0,0
A10025223,서울특별시,202604,2751190,0,209395072,0,6699975,0,0
A10025223,서울특별시,202605,2751190,0,212146272,0,8172434,0,0
A10025223,서울특별시,202606,2751190,0,214898128,0,7783452,0,0
A10023352,서울특별시,202601,7801520,0,198486416,20,22685648,160000,22525648
A10023352,서울특별시,202602,7801520,0,210992288,20,23706190,190000,23516190
A10023352,서울특별시,202603,7801520,0,222574528,20,27785546,4713922,23071624
A10023352,서울특별시,202604,7801520,5782700,224593344,20,20727928,290000,20437928
A10023352,서울특별시,202605,7801520,902000,231492864,20,19337532,960000,18377532
A10023352,서울특별시,202606,7801520,0,239295088,20,18818920,415698,18403222
A10028201,서울특별시,202601,3242589,0,102633968,0,0,0,0
A10028201,서울특별시,202602,3242589,0,105876560,0,0,0,0
A10028201,서울특별시,202603,3242589,0,109119144,0,0,0,0
A10028201,서울특별시,202604,3242589,0,112361736,0,0,0,0
A10028201,서울특별시,202605,3242589,0,115604320,0,0,0,0
A10022761,서울특별시,202601,3805060,0,45591320,0,6654920,0,6654920
A10022761,서울특별시,202602,3805060,0,49855716,0,7138848,542895,6595953
A10022761,서울특별시,202603,3805060,0,53661208,0,6610157,434,6609723
A10022761,서울특별시,202604,3805060,0,57466832,0,6033636,565,6033071
A10022761,서울특별시,202605,3805060,0,61272404,0,5077196,510,5076686
A10022761,서울특별시,202606,3805060,0,65078184,0,6033214,718,6032496
A10026849,서울특별시,202601,2054100,0,0,0,0,0,0
A10026849,서울특별시,202602,2054100,0,0,0,0,0,0
A10026849,서울특별시,202603,2054100,0,0,0,0,0,0
A10026849,서울특별시,202604,2054100,0,0,0,0,0,0
A10026849,서울특별시,202605,2054100,0,0,0,0,0,0
A10026849,서울특별시,202606,2054100,0,0,0,0,0,0
A10026849,서울특별시,202607,2054100,0,0,0,0,0,0
A10024327,서울특별시,202601,1218100,0,82236240,0,1861974,0,1861974
A10024327,서울특별시,202602,1218100,0,84454336,0,1988197,0,1988197
A10024327,서울특별시,202603,1218100,0,85672440,0,1854665,0,1854665
A10024327,서울특별시,202604,1218100,0,86890536,0,1743098,0,1743098
A10024327,서울특별시,202605,1218100,0,88108640,0,1841533,0,1841533
A10024327,서울특별시,202606,1218100,0,89332536,0,1904750,5800,1898950
A10023343,서울특별시,202601,8639253,0,198818368,0,8968056,0,8968056
A10023343,서울특별시,202602,8639253,0,207474176,0,9650181,0,9650181
A10023343,서울특별시,202603,8639253,0,216129456,0,9788159,18941,9769218
A10023343,서울특별시,202604,8639253,0,224768720,0,10268966,0,10268966
A10023343,서울특별시,202605,8639253,0,233407968,0,10067502,0,10067502
A10023343,서울특별시,202606,8639253,17270000,224798768,0,8817218,25457,8791761
A10023356,서울특별시,202601,3430440,0,91789480,0,15775956,2640000,13135956
A10023356,서울특별시,202602,3430440,0,95969920,0,12938645,0,12938645
A10023356,서울특별시,202603,3430440,0,99403936,0,11828400,0,11828400
A10023356,서울특별시,202604,4525320,1199700,102729552,0,13005091,0,13005091
A10023356,서울특별시,202605,4525320,0,108178208,0,13313029,0,13313029
A10023356,서울특별시,202606,4525320,0,112706936,0,12716124,0,12716124
A10023488,서울특별시,202601,2140673,0,2140673,20,10075662,2631396,7444266
A10023488,서울특별시,202602,2140673,0,2140670,20,8631396,6404123,2227273
A10023488,서울특별시,202603,2241869,0,156092240,0,4943082,0,0
A10023488,서울특별시,202604,1551570,0,166192864,0,5700428,0,0
A10023488,서울특별시,202605,1551570,0,160672384,0,742327,0,0
A10025372,서울특별시,202601,3738140,0,300950048,2.68,2208432,428600,1779832
A10025372,서울특별시,202602,3738140,0,316197344,2.68,4925368,428600,4496768
A10025372,서울특별시,202603,3753268,0,319950624,2.68,2111251,443728,1667523
A10025372,서울특별시,202604,3738140,0,326827008,2.68,9453778,3566854,5886924
A10025372,서울특별시,202605,4093110,0,330565152,2.93,1910910,428600,1482310
A10025372,서울특별시,202606,4110278,0,334675424,2.93,6832975,5228600,1604375
A10025456,서울특별시,202601,0,0,0,0,5459669,2000000,3459669
A10025456,서울특별시,202602,0,0,0,0,14253560,8000000,6253560
A10025456,서울특별시,202603,0,0,0,0,16855072,8000000,8855073
A10025456,서울특별시,202604,0,0,0,0,19618096,8000000,11618095
A10025456,서울특별시,202605,0,0,0,0,21962044,8000000,13962044
A10025456,서울특별시,202606,0,0,0,0,6429921,4000000,2429921
A10045001,서울특별시,202601,15851520,0,1142581888,20,10926930,5966661,4960269
A10045001,서울특별시,202602,15851520,0,1206371456,20,8071877,3371818,4700059
A10045001,서울특별시,202603,15851520,0,1218956800,20,10046544,3442376,6604168
A10045001,서울특별시,202604,15851520,0,1240219904,20,18072384,12537028,5535356
A10045001,서울특별시,202605,15851520,0,1268955904,20,74757216,22657422,52099800
A10045001,서울특별시,202606,15851520,0,1252235648,20,9460817,3816818,5643999
A10045002,서울특별시,202601,26848150,0,366510880,0,23233234,100000,23133234
A10045002,서울특별시,202602,26848150,462000,395176352,0,22781798,100000,22681798
A10045002,서울특별시,202603,26848150,0,422077056,0,0,0,0
A10045002,서울특별시,202604,26848150,7167600,441757600,0,23298590,100000,23198590
A10045002,서울특별시,202605,26848150,11387200,457218560,0,560,0,560
A10045002,서울특별시,202606,26848150,3877500,480257760,0,450,0,450
A10045301,서울특별시,202601,0,0,0,0,23688376,0,23688376
A10045301,서울특별시,202602,0,0,0,0,7787793,0,7787793
A10045301,서울특별시,202603,0,0,0,0,36394948,0,36394948
A10045301,서울특별시,202604,0,0,0,0,7750455,0,7750455
A10045301,서울특별시,202605,0,0,0,0,12054161,0,12054161
A10045301,서울특별시,202606,0,0,0,0,9044685,0,9044685
A10045302,서울특별시,202601,70909424,6611000,1599386368,21,45341844,9372055,35969792
A10045302,서울특별시,202602,70909424,105963000,1622431616,21,40736204,2549455,38186748
A10045302,서울특별시,202603,70909424,15181650,1687664128,21,42842308,2712845,40129464
A10045302,서울특별시,202604,70909424,6048900,1776466560,21,71669176,30849456,40819720
A10045302,서울특별시,202605,70909424,1272150,1846103808,21,40792400,2549455,38242944
A10045302,서울특별시,202606,70909424,27769500,1889369472,21,62994316,3613557,59380760
A10045401,서울특별시,202601,0,0,0,0,1059060,925000,134060
A10045401,서울특별시,202602,0,0,0,0,1237090,1090000,147090
A10045401,서울특별시,202603,0,0,0,0,1330239,1090000,240239
A10045401,서울특별시,202604,0,0,0,0,1079250,890000,189250
A10045401,서울특별시,202605,0,0,0,0,1081870,890000,191870
A10045401,서울특별시,202606,0,0,0,0,2586602,890000,1696602
A10045402,서울특별시,202601,0,0,0,0,2218002,0,2218002
A10045402,서울특별시,202602,0,0,0,0,2250230,0,2250230
A10045402,서울특별시,202603,0,0,0,0,3028117,0,3028117
A10045402,서울특별시,202604,0,0,0,0,2843777,0,2843777
A10045402,서울특별시,202605,0,0,0,0,15619671,13200000,2419671
A10045403,서울특별시,202601,53891460,264000,1110991360,0,12769026,0,12769026
A10045403,서울특별시,202602,53891460,107899000,1056983744,0,4006200,0,4006200
A10045403,서울특별시,202603,53891460,19800000,1109349376,0,27872552,21600556,6271994
A10045403,서울특별시,202604,53891460,0,1163240832,0,6912644,1532796,5379848
A10045403,서울특별시,202605,53891460,0,1217132288,0,5878181,445330,5432851
A10045403,서울특별시,202606,53891460,880000,1270161152,0,8138508,403957,7734551
A10045404,서울특별시,202601,60742220,2035000,1175158528,65,20196616,0,20196616
A10045404,서울특별시,202602,60742220,27082000,1242413824,65,43172124,28371308,14800817
A10045404,서울특별시,202603,60742220,0,1303156096,65,19242280,0,19242280
A10045404,서울특별시,202604,60742220,1513600,1362384640,65,39894968,3200000,36694968
A10045404,서울특별시,202605,60742220,8558000,1414568960,65,11604005,0,11604005
A10045404,서울특별시,202606,60742220,33473000,1441877120,65,16030244,46061,15984183
A10045601,서울특별시,202601,22832320,9669000,1659072128,0,30644154,22670268,7973885
A10045601,서울특별시,202602,22832320,8120200,1682291968,0,17868474,10056626,7811848
A10045601,서울특별시,202603,22832320,9075000,1696083712,0,9017591,40885,8976706
A10045601,서울특별시,202604,22832320,0,1718915968,0,7794627,0,7794627
A10045601,서울특별시,202605,22832320,1360,1741746944,0,7558590,0,7558590
A10045601,서울특별시,202606,22832320,789800,1763797248,0,7728152,9159,7718993
A10078102,서울특별시,202601,2822690,0,412189152,0.7,14004146,12900000,1104146
A10078102,서울특별시,202602,2822690,0,426453216,0.7,1763380,600000,1163380
A10078102,서울특별시,202603,2822690,1067000,428208896,0.7,1941510,0,1941510
A10078102,서울특별시,202604,2822690,77170,430954400,0.7,1409690,0,1409690
A10078102,서울특별시,202605,2822690,0,441111808,0.7,10075802,8669843,1405959
A10078102,서울특별시,202606,2822690,0,443934496,0.7,4657138,3500000,1157138
A10078103,서울특별시,202601,0,0,0,0,6861000,1342370,5518630
A10078103,서울특별시,202602,0,0,0,0,6183060,1292370,4890690
A10078103,서울특별시,202603,0,0,0,0,7197591,1292370,5905221
A10078103,서울특별시,202604,0,0,0,0,6644740,1292370,5352370
A10078103,서울특별시,202605,0,0,0,0,6745580,1292370,5453210
A10078103,서울특별시,202606,0,0,0,0,6734770,1292370,5442400
A10078901,서울특별시,202601,20688150,109777800,1383867520,0,28024956,2220000,25804956
A10078901,서울특별시,202602,20688150,926200,1483380864,0,19864650,2220000,17644650
A10078901,서울특별시,202603,20688150,0,1504069120,0,67559408,35704000,31855408
A10078901,서울특별시,202604,20688150,0,1531960960,0,31348480,10734973,20613508
A10078901,서울특별시,202605,20688150,0,1552649088,0,23568300,2220000,21348300
A10078901,서울특별시,202606,20688150,7709350,1573507328,0,30229556,11581293,18648264
A10078901,서울특별시,202607,20688150,9237800,1584957696,0,25311692,2220000,23091692
A10078902,서울특별시,202601,0,0,0,0,6082750,100000,5982750
A10078902,서울특별시,202602,0,0,0,0,6107680,300000,5807680
